Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-03-31 00:00:00-05:00,0.03887037314369673,0.04077781238689191,0.03708197850074331,0.040300723165273666,153600000,0.0,0.0
1999-04-01 00:00:00-05:00,0.040300730815732044,0.0405397342935511,0.03839329121043952,0.03910846635699272,30432000,0.0,0.0
1999-04-05 00:00:00-04:00,0.03863228730061758,0.03958554809924606,0.03767810885871259,0.03791619464755058,98640000,0.0,0.0
1999-04-06 00:00:00-04:00,0.03827424652626153,0.03839328772698739,0.036246848249937846,0.03696293756365776,69696000,0.0,0.0
1999-04-07 00:00:00-04:00,0.03720102545747993,0.04030072941367335,0.03696293963139584,0.040062643587589264,89280000,0.0,0.0
1999-04-08 00:00:00-04:00,0.04030072440690018,0.04197007791235631,0.039824552813889344,0.04077781364321709,130128000,0.0,0.0
1999-04-09 00:00:00-04:00,0.04101682217876573,0.04101682217876573,0.03982455776150518,0.040062643587589264,48624000,0.0,0.0
1999-04-12 00:00:00-04:00,0.039585549395271556,0.039585549395271556,0.03767811009228878,0.038393285125494,33312000,0.0,0.0
1999-04-13 00:00:00-04:00,0.03910846758162628,0.03910846758162628,0.03624685267366751,0.03684298321604729,36144000,0.0,0.0
1999-04-14 00:00:00-04:00,0.0367239452621174,0.03755907936396566,0.035770680755376816,0.035770680755376816,48288000,0.0,0.0
1999-04-15 00:00:00-04:00,0.03672393783926964,0.03672393783926964,0.03577067352520817,0.03672393783926964,35856000,0.0,0.0
1999-04-16 00:00:00-04:00,0.03648584462796961,0.03851232846857872,0.03648584462796961,0.03791619464755058,38928000,0.0,0.0
1999-04-19 00:00:00-04:00,0.038393290731646434,0.038393290731646434,0.03577067601250669,0.036246851086616516,31296000,0.0,0.0
1999-04-20 00:00:00-04:00,0.03624685627091283,0.037678120983018495,0.03517363288358353,0.03553168103098869,67680000,0.0,0.0
1999-04-21 00:00:00-04:00,0.03553166787838375,0.036246842853574636,0.035293578689751026,0.03612779825925827,37488000,0.0,0.0
1999-04-22 00:00:00-04:00,0.036246850052282516,0.036246850052282516,0.034220365907248675,0.034577496349811554,227184000,0.0,0.0
1999-04-23 00:00:00-04:00,0.03445844513984703,0.03457748973503233,0.03267005057285631,0.032909050583839417,126048000,0.0,0.0
1999-04-26 00:00:00-04:00,0.03290905145075039,0.03338522643272214,0.03052360879245617,0.031239701434969902,123504000,0.0,0.0
1999-04-27 00:00:00-04:00,0.0319548817055103,0.03481649640651609,0.03147779241288797,0.034577496349811554,226944000,0.0,0.0
1999-04-28 00:00:00-04:00,0.03481650274022566,0.03481650274022566,0.03326619337368615,0.03433941677212715,120096000,0.0,0.0
1999-04-29 00:00:00-04:00,0.03445845800042785,0.03457750264004297,0.03362424152479839,0.03433941677212715,48144000,0.0,0.0
1999-04-30 00:00:00-04:00,0.0346974622937971,0.0362468574629838,0.03445845877691429,0.03481650352478027,99312000,0.0,0.0
1999-05-03 00:00:00-04:00,0.03517362803842527,0.03517362803842527,0.03410132244237759,0.035054586827754974,33840000,0.0,0.0
1999-05-04 00:00:00-04:00,0.035054580589523585,0.035054580589523585,0.03243196632325665,0.033147141337394714,96048000,0.0,0.0
1999-05-05 00:00:00-04:00,0.03338524060305243,0.03386233001947403,0.03147780058101854,0.03386233001947403,144576000,0.0,0.0
1999-05-06 00:00:00-04:00,0.03362424022549104,0.03433941544518401,0.03219297214255926,0.033206671476364136,35616000,0.0,0.0
1999-05-07 00:00:00-04:00,0.032192967675709276,0.033624235560049266,0.032192967675709276,0.03338523209095001,25008000,0.0,0.0
1999-05-10 00:00:00-04:00,0.03314714626526927,0.034101321443515444,0.03314714626526927,0.03338523209095001,19680000,0.0,0.0
1999-05-11 00:00:00-04:00,0.034816505395059996,0.03624685941009955,0.03410133009319756,0.03517363592982292,171744000,0.0,0.0
1999-05-12 00:00:00-04:00,0.03553167594898209,0.03636680994009909,0.035054586642745626,0.036246851086616516,168480000,0.0,0.0
1999-05-13 00:00:00-04:00,0.036246851086616516,0.037201026287775545,0.036127806465260585,0.036246851086616516,69936000,0.0,0.0
1999-05-14 00:00:00-04:00,0.03624685664619761,0.03624685664619761,0.03386232739271421,0.03433941677212715,28464000,0.0,0.0
1999-05-17 00:00:00-04:00,0.03386232428132104,0.03600876405835152,0.03374327965264417,0.03600876405835152,35760000,0.0,0.0
1999-05-18 00:00:00-04:00,0.036366805838555435,0.03815520059700497,0.035293582725767485,0.03767811134457588,151536000,0.0,0.0
1999-05-19 00:00:00-04:00,0.03934747176388822,0.04077782212711996,0.035412633505412516,0.03600876405835152,451728000,0.0,0.0
1999-05-20 00:00:00-04:00,0.036246844827514384,0.036246844827514384,0.03183583249860459,0.033147141337394714,178176000,0.0,0.0
1999-05-21 00:00:00-04:00,0.032670072119004925,0.032670072119004925,0.0314778071509327,0.032431986182928085,303504000,0.0,0.0
1999-05-24 00:00:00-04:00,0.03267006166185374,0.0333852368850124,0.031835841803103185,0.03231201693415642,162624000,0.0,0.0
1999-05-25 00:00:00-04:00,0.03243197543561173,0.03290906138219715,0.03219297193489193,0.03255101665854454,130080000,0.0,0.0
1999-05-26 00:00:00-04:00,0.032431986182928085,0.034101337255682596,0.032431986182928085,0.032431986182928085,104736000,0.0,0.0
1999-05-27 00:00:00-04:00,0.03267005334868807,0.03267005334868807,0.03219296410679817,0.03219296410679817,82320000,0.0,0.0
1999-05-28 00:00:00-04:00,0.032670061292791625,0.032670061292791625,0.03219297193489193,0.03255101665854454,88656000,0.0,0.0
1999-06-01 00:00:00-04:00,0.03243195398387948,0.0326700396835804,0.03195486494154468,0.0326700396835804,98544000,0.0,0.0
1999-06-02 00:00:00-04:00,0.03267005079028965,0.03267005079028965,0.03147778660058975,0.03147778660058975,130128000,0.0,0.0
1999-06-03 00:00:00-04:00,0.03231201693415642,0.03255101702626185,0.03195488643869507,0.03231201693415642,41568000,0.0,0.0
1999-06-04 00:00:00-04:00,0.03255101665854454,0.032670061292791625,0.032312016569139006,0.03255101665854454,78912000,0.0,0.0
1999-06-07 00:00:00-04:00,0.03272957116479239,0.033385225553267464,0.03267005057285631,0.032909050583839417,125136000,0.0,0.0
1999-06-08 00:00:00-04:00,0.03302809841631554,0.03433940732179531,0.032909053809461936,0.033743273466825485,153312000,0.0,0.0
1999-06-09 00:00:00-04:00,0.03386232739271421,0.03505459201945591,0.03386232739271421,0.03433941677212715,95184000,0.0,0.0
1999-06-10 00:00:00-04:00,0.034339413481431054,0.03457749932653145,0.03410132422501655,0.034458454698324203,36096000,0.0,0.0
1999-06-11 00:00:00-04:00,0.03445844851733543,0.034577493124189035,0.03255100916819933,0.033743273466825485,61008000,0.0,0.0
1999-06-14 00:00:00-04:00,0.03380281304457138,0.03386233708707715,0.032192982603007236,0.032431986182928085,51648000,0.0,0.0
1999-06-15 00:00:00-04:00,0.032431986182928085,0.032670072119004925,0.031954896666930396,0.032431986182928085,49296000,0.0,0.0
1999-06-16 00:00:00-04:00,0.0329090570282747,0.03433941068051001,0.03243197114480853,0.03338523209095001,64416000,0.0,0.0
1999-06-17 00:00:00-04:00,0.033147161635002614,0.03362425115100031,0.032431986182928085,0.032431986182928085,74928000,0.0,0.0
1999-06-18 00:00:00-04:00,0.032670051433471396,0.032670051433471396,0.031239701434969902,0.031239701434969902,158736000,0.0,0.0
1999-06-21 00:00:00-04:00,0.032192961371502606,0.032909050583839417,0.031328524383975286,0.032909050583839417,83472000,0.0,0.0
1999-06-22 00:00:00-04:00,0.03290906175395917,0.03290906175395917,0.03159683829968344,0.03231201693415642,193056000,0.0,0.0
1999-06-23 00:00:00-04:00,0.031954875592445156,0.032909050583839417,0.03159682757496359,0.032909050583839417,210912000,0.0,0.0
1999-06-24 00:00:00-04:00,0.033147142590577966,0.033147142590577966,0.03195487830751161,0.03219296410679817,115200000,0.0,0.0
1999-06-25 00:00:00-04:00,0.03195486494154468,0.03302808417040872,0.03195486494154468,0.0326700396835804,73536000,0.0,0.0
1999-06-28 00:00:00-04:00,0.03374327175073346,0.03374327175073346,0.03243196632325665,0.033147141337394714,109152000,0.0,0.0
1999-06-29 00:00:00-04:00,0.03362422730253222,0.033981354247692344,0.03314713812491691,0.03350518271327019,92688000,0.0,0.0
1999-06-30 00:00:00-04:00,0.03457750054555379,0.03648585453629494,0.03386232534154588,0.03648585453629494,269232000,0.0,0.0
1999-07-01 00:00:00-04:00,0.036485850108987056,0.036485850108987056,0.03267005682273661,0.034577496349811554,88992000,0.0,0.0
1999-07-02 00:00:00-04:00,0.03505457053583693,0.037081968039274216,0.03433939572681173,0.037081968039274216,224880000,0.0,0.0
1999-07-06 00:00:00-04:00,0.037439113823781046,0.037439113823781046,0.036723938718748725,0.03720102459192276,198096000,0.0,0.0
1999-07-07 00:00:00-04:00,0.037439119005111134,0.037439119005111134,0.03648585453629494,0.03648585453629494,63120000,0.0,0.0
1999-07-08 00:00:00-04:00,0.03672393580165931,0.037916196685160906,0.035531671506844234,0.03732006624341011,186048000,0.0,0.0
1999-07-09 00:00:00-04:00,0.0372010212047198,0.04077781404760833,0.0372010212047198,0.04048020765185356,211728000,0.0,0.0
1999-07-12 00:00:00-04:00,0.0429242647238378,0.044116529224596884,0.04125491089407822,0.042328134179115295,401040000,0.0,0.0
1999-07-13 00:00:00-04:00,0.042805209266102685,0.04304329845993281,0.040539725464839915,0.04244716465473175,138864000,0.0,0.0
1999-07-14 00:00:00-04:00,0.042447167148673214,0.04340134562130702,0.040539727846711664,0.04077781364321709,137952000,0.0,0.0
1999-07-15 00:00:00-04:00,0.04113586916903825,0.042447174869283594,0.041016824543476105,0.041016824543476105,137040000,0.0,0.0
1999-07-16 00:00:00-04:00,0.04173199907740395,0.042209088393306844,0.041016823925279174,0.041851043701171875,103872000,0.0,0.0
1999-07-19 00:00:00-04:00,0.04197007791235631,0.04209003674825838,0.040539727846711664,0.04077781364321709,43632000,0.0,0.0
1999-07-20 00:00:00-04:00,0.04077781870926159,0.04077781870926159,0.03863229334424463,0.040062643587589264,178752000,0.0,0.0
1999-07-21 00:00:00-04:00,0.03958555445331442,0.03958555445331442,0.03767811490660863,0.03887037932872772,112080000,0.0,0.0
1999-07-22 00:00:00-04:00,0.0386322764556884,0.0386322764556884,0.03672392351890833,0.037081968039274216,213264000,0.0,0.0
1999-07-23 00:00:00-04:00,0.036962923472616996,0.0381551873686653,0.036962923472616996,0.037081968039274216,80256000,0.0,0.0
1999-07-26 00:00:00-04:00,0.03803524431288422,0.03803524431288422,0.03720102459192276,0.03720102459192276,60528000,0.0,0.0
1999-07-27 00:00:00-04:00,0.037201021636937025,0.03743911084988319,0.03672393580165931,0.03732006624341011,98592000,0.0,0.0
1999-07-28 00:00:00-04:00,0.0372010196377601,0.038393283868503075,0.03708197844899774,0.03791619464755058,244224000,0.0,0.0
1999-07-29 00:00:00-04:00,0.03720103851391386,0.03839330334962313,0.03696295260426886,0.038274262100458145,388800000,0.0,0.0
1999-07-30 00:00:00-04:00,0.03827424393283426,0.039347463598638666,0.03815519932886111,0.038393285125494,452304000,0.0,0.0
1999-08-02 00:00:00-04:00,0.03839329328254704,0.03887038262048195,0.03815520743533035,0.03875134140253067,313344000,0.0,0.0
1999-08-03 00:00:00-04:00,0.038751319968284265,0.038751319968284265,0.037439097309565496,0.03779714182019234,255216000,0.0,0.0
1999-08-04 00:00:00-04:00,0.03803522753571834,0.03815518633081917,0.03767809725677321,0.03779714182019234,89952000,0.0,0.0
1999-08-05 00:00:00-04:00,0.03779715469626193,0.038393285125494,0.03720102085571645,0.038393285125494,240576000,0.0,0.0
1999-08-06 00:00:00-04:00,0.03827424393283426,0.03851232972946715,0.03815519932886111,0.038393285125494,183984000,0.0,0.0
1999-08-09 00:00:00-04:00,0.03851232972946715,0.038870374362066334,0.03815519932886111,0.038393285125494,31056000,0.0,0.0
1999-08-10 00:00:00-04:00,0.03863229468825858,0.04077782012791817,0.03839329121043952,0.03910846635699272,212064000,0.0,0.0
1999-08-11 00:00:00-04:00,0.03982455518364062,0.04220908386380992,0.03934746591893463,0.04173199459910393,197712000,0.0,0.0
1999-08-12 00:00:00-04:00,0.041970072678726676,0.04483169009648096,0.04173198691191034,0.04375847056508064,239616000,0.0,0.0
1999-08-13 00:00:00-04:00,0.04340134483559524,0.04423556445722477,0.042924255607915275,0.04328230023384094,84672000,0.0,0.0
1999-08-16 00:00:00-04:00,0.04363944493160816,0.04363944493160816,0.04018169565734114,0.041612960398197174,223440000,0.0,0.0
1999-08-17 00:00:00-04:00,0.04173199459910393,0.04244716967448259,0.04065877487001242,0.04173199459910393,193536000,0.0,0.0
1999-08-18 00:00:00-04:00,0.041254907679513064,0.04316234720340384,0.04042068794572046,0.04268617555499077,279888000,0.0,0.0
1999-08-19 00:00:00-04:00,0.0456668426330077,0.054132653777186394,0.04411653328750847,0.05174721032381058,1966992000,0.0,0.0
1999-08-20 00:00:00-04:00,0.05186716275361436,0.05222428980063888,0.04936267497322635,0.05127102881669998,353088000,0.0,0.0
1999-08-23 00:00:00-04:00,0.05055494682057668,0.05055494682057668,0.046501063527162656,0.04817041754722595,507984000,0.0,0.0
1999-08-24 00:00:00-04:00,0.04745522639425862,0.04840940143002758,0.04507069791983443,0.04793231561779976,398064000,0.0,0.0
1999-08-25 00:00:00-04:00,0.04805135679081879,0.0485284460141972,0.04578587291788887,0.04769331216812134,350352000,0.0,0.0
1999-08-26 00:00:00-04:00,0.047693302073385874,0.04840939116721378,0.04626295234927877,0.04697812721133232,275376000,0.0,0.0
1999-08-27 00:00:00-04:00,0.04793233094715658,0.05150912139138172,0.04769332743730896,0.049601681530475616,552384000,0.0,0.0
1999-08-30 00:00:00-04:00,0.05043590010898389,0.05139007883657952,0.04733619570962499,0.04942220076918602,158640000,0.0,0.0
1999-08-31 00:00:00-04:00,0.04960166433246426,0.05389363194227513,0.04864748932237204,0.05365554615855217,786864000,0.0,0.0
1999-09-01 00:00:00-04:00,0.053655546839428116,0.053655546839428116,0.0503168399653985,0.051151059567928314,565344000,0.0,0.0
1999-09-02 00:00:00-04:00,0.04948170079636729,0.05079392370614041,0.048409395522696845,0.050554923713207245,341088000,0.0,0.0
1999-09-03 00:00:00-04:00,0.05150912554305304,0.052224300843089586,0.05055495012521971,0.050912994891405106,258864000,0.0,0.0
1999-09-07 00:00:00-04:00,0.051747190848129974,0.051747190848129974,0.0504358820930967,0.050674885511398315,124416000,0.0,0.0
1999-09-08 00:00:00-04:00,0.05079392370614041,0.051151054053411686,0.050554923713207245,0.050554923713207245,170064000,0.0,0.0
1999-09-09 00:00:00-04:00,0.051032025494632594,0.05139007016227604,0.04888558254162342,0.04983976110816002,209472000,0.0,0.0
1999-09-10 00:00:00-04:00,0.050674882531258576,0.05127101287146302,0.05031683454081779,0.050554923713207245,167424000,0.0,0.0
1999-09-13 00:00:00-04:00,0.050793941522189245,0.050793941522189245,0.048409412502368666,0.048885587602853775,174432000,0.0,0.0
1999-09-14 00:00:00-04:00,0.04888557512938927,0.04888557512938927,0.04721713594470671,0.04745522513985634,250368000,0.0,0.0
1999-09-15 00:00:00-04:00,0.04685908450753289,0.04840939310082214,0.04650103994631762,0.04781326279044151,212736000,0.0,0.0
1999-09-16 00:00:00-04:00,0.04721714925940382,0.04769332437266581,0.0460239704853005,0.04662010446190834,158112000,0.0,0.0
1999-09-17 00:00:00-04:00,0.04632249384693497,0.04674006257578823,0.04483170522453308,0.04650105908513069,171648000,0.0,0.0
1999-09-20 00:00:00-04:00,0.045666819404967154,0.04626295311268633,0.04483168572187424,0.04483168572187424,229104000,0.0,0.0
1999-09-21 00:00:00-04:00,0.04387844158860481,0.044116527421632745,0.03994360354517298,0.040539734065532684,737328000,0.0,0.0
1999-09-22 00:00:00-04:00,0.04053972906942624,0.041731993374525225,0.03815520045922827,0.04149390757083893,375984000,0.0,0.0
1999-09-23 00:00:00-04:00,0.04161295109728138,0.04173199571144759,0.03767811331843361,0.03803524374961853,379584000,0.0,0.0
1999-09-24 00:00:00-04:00,0.03815520381145802,0.03910846475328831,0.0319548817055103,0.034577496349811554,684912000,0.0,0.0
1999-09-27 00:00:00-04:00,0.03684297904103418,0.03743911292717467,0.0345774949321778,0.03672393783926964,432000000,0.0,0.0
1999-09-28 00:00:00-04:00,0.03678346017689808,0.0405397328831775,0.03672393957320552,0.040062643587589264,413184000,0.0,0.0
1999-09-29 00:00:00-04:00,0.04089686603139374,0.0424471752280247,0.03624685267366751,0.03684298321604729,594048000,0.0,0.0
1999-09-30 00:00:00-04:00,0.03815520224714277,0.03934746660811007,0.03624684856620737,0.03672393783926964,342528000,0.0,0.0
1999-10-01 00:00:00-04:00,0.03612780981818524,0.037439119005111134,0.03457750054555379,0.03648585453629494,347760000,0.0,0.0
1999-10-04 00:00:00-04:00,0.03767811387641054,0.03779715849233969,0.036723938718748725,0.03720102459192276,177600000,0.0,0.0
1999-10-05 00:00:00-04:00,0.0372010208357994,0.04101681708302857,0.0372010208357994,0.04077781364321709,478080000,0.0,0.0
1999-10-06 00:00:00-04:00,0.04089686086318316,0.04769331651235375,0.0405397304399237,0.045666832476854324,1508736000,0.0,0.0
1999-10-07 00:00:00-04:00,0.04757427439287049,0.04757427439287049,0.04244717208737141,0.04268617555499077,487296000,0.0,0.0
1999-10-08 00:00:00-04:00,0.042686161100309226,0.04614390853523785,0.04101680796591283,0.04483168572187424,398928000,0.0,0.0
1999-10-11 00:00:00-04:00,0.04518974158380936,0.045308786191049756,0.04244716833638372,0.04363943263888359,544464000,0.0,0.0
1999-10-12 00:00:00-04:00,0.0438784343688749,0.04435552359987764,0.04292425590686941,0.04304330050945282,322992000,0.0,0.0
1999-10-13 00:00:00-04:00,0.042566218853296645,0.042566218853296645,0.041016823925279174,0.041851043701171875,280368000,0.0,0.0
1999-10-14 00:00:00-04:00,0.041970085546190104,0.041970085546190104,0.04053973522038262,0.041016824543476105,192336000,0.0,0.0
1999-10-15 00:00:00-04:00,0.03898941894516495,0.04101681708302857,0.03887037434125554,0.04077781364321709,210720000,0.0,0.0
1999-10-18 00:00:00-04:00,0.04089685039200911,0.04089685039200911,0.03839327773068608,0.03863228112459183,215184000,0.0,0.0
1999-10-19 00:00:00-04:00,0.0398245403517367,0.0398245403517367,0.036366793230249016,0.037081968039274216,308928000,0.0,0.0
1999-10-20 00:00:00-04:00,0.03767811009228878,0.038870374362066334,0.03708197966305671,0.038393285125494,348720000,0.0,0.0
1999-10-21 00:00:00-04:00,0.03827426358324535,0.04018170386552811,0.037201039955123194,0.04018170386552811,382128000,0.0,0.0
1999-10-22 00:00:00-04:00,0.04006265025700416,0.04232813826128642,0.04006265025700416,0.04113587364554405,286752000,0.0,0.0
1999-10-25 00:00:00-04:00,0.040896864750758675,0.041493912917923356,0.03910846635699272,0.03910846635699272,213840000,0.0,0.0
1999-10-26 00:00:00-04:00,0.04077780183650711,0.04435551125134918,0.040539716108936474,0.042924243956804276,481248000,0.0,0.0
1999-10-27 00:00:00-04:00,0.04316235003218734,0.043401353515470566,0.040300731737099395,0.041016824543476105,214128000,0.0,0.0
1999-10-28 00:00:00-04:00,0.0412549094401043,0.04197008458665749,0.038870380522625654,0.03910846635699272,222768000,0.0,0.0
1999-10-29 00:00:00-04:00,0.03958554238620757,0.04292424880775194,0.03934745663173043,0.04220907390117645,330528000,0.0,0.0
1999-11-01 00:00:00-05:00,0.04149389709618353,0.04650103885627063,0.04149389709618353,0.04483168572187424,782544000,0.0,0.0
1999-11-02 00:00:00-05:00,0.0456668283172079,0.047932315601451135,0.045308783694510454,0.04769331216812134,837504000,0.0,0.0
1999-11-03 00:00:00-05:00,0.049601664998479025,0.05365554687899949,0.04924362038048684,0.052343323826789856,2011680000,0.0,0.0
1999-11-04 00:00:00-05:00,0.05294038142794331,0.05711330524926172,0.05294038142794331,0.05568204075098038,1260336000,0.0,0.0
1999-11-05 00:00:00-05:00,0.05723235591986581,0.057709441862182874,0.05127103310830373,0.05389364808797836,616368000,0.0,0.0
1999-11-08 00:00:00-05:00,0.05222428752263608,0.05699426280808572,0.05055493723055474,0.05544395372271538,470016000,0.0,0.0
1999-11-09 00:00:00-05:00,0.05532489205754366,0.05556297780891857,0.05246327482538414,0.054608799517154694,272352000,0.0,0.0
1999-11-10 00:00:00-05:00,0.054788291053167654,0.05484781164766346,0.0530594170037613,0.05413263663649559,144048000,0.0,0.0
1999-11-11 00:00:00-05:00,0.054132634386223726,0.060809126873735214,0.05294037020274646,0.057947512716054916,562704000,0.0,0.0
1999-11-12 00:00:00-05:00,0.060452004450211295,0.06104813143610954,0.05699425301926832,0.06104813143610954,501504000,0.0,0.0
1999-11-15 00:00:00-05:00,0.061464797980229684,0.06331363469920691,0.05890170714010595,0.05985588580369949,362208000,0.0,0.0
1999-11-16 00:00:00-05:00,0.06128620951603703,0.06677135457089763,0.06104812036406074,0.06557909399271011,723792000,0.0,0.0
1999-11-17 00:00:00-05:00,0.06677138115145442,0.07154043900793611,0.06581720252277563,0.06808269023895264,786384000,0.0,0.0
1999-11-18 00:00:00-05:00,0.0695130338520976,0.07011008196452727,0.06772463903359859,0.06832076609134674,235968000,0.0,0.0
1999-11-19 00:00:00-05:00,0.0765484773748463,0.08465624035550288,0.07630947396766181,0.0817946195602417,2165184000,0.0,0.0
1999-11-22 00:00:00-05:00,0.08388154899925526,0.08394106959522604,0.07678656978773102,0.08167558908462524,540192000,0.0,0.0
1999-11-23 00:00:00-05:00,0.07332881516469296,0.07666752186409945,0.07249459901710811,0.07583330571651459,553248000,0.0,0.0
1999-11-24 00:00:00-05:00,0.0754752739725529,0.07630949026222247,0.06784459512237316,0.07344787567853928,406848000,0.0,0.0
